708,106.67,120.00,52.50,60.00,4
709,120.00,133.33,52.50,60.00,3
710,133.33,146.67,52.50,60.00,3
711,146.67,160.00,52.50,60.00,3
712,160.00,173.33,52.50,60.00,3
713,173.33,186.67,52.50,60.00,3
714,186.67,200.00,52.50,60.00,3
715,200.00,213.33,52.50,60.00,3
716,213.33,226.67,52.50,60.00,3
717,226.67,240.00,52.50,60.00,3
718,240.00,253.33,52.50,60.00,3
719,253.33,266.67,52.50,60.00,4
720,266.67,280.00,52.50,60.00,4
721,280.00,293.33,52.50,60.00,4
722,293.33,306.67,52.50,60.00,4
723,306.67,320.00,52.50,60.00,4
724,320.00,333.33,52.50,60.00,4
725,333.33,346.67,52.50,60.00,4
726,346.67,360.00,52.50,60.00,4
727,0.00,17.14,60.00,67.50,4
728,17.14,34.29,60.00,67.50,4
729,34.29,51.43,60.00,67.50,4
730,51.43,68.57,60.00,67.50,4
731,68.57,85.71,60.00,67.50,4
732,85.71,102.86,60.00,67.50,4
733,102.86,120.00,60.00,67.50,4
734,120.00,137.14,60.00,67.50,3
735,137.14,154.29,60.00,67.50,3
736,154.29,171.43,60.00,67.50,3
737,171.43,188.57,60.00,67.50,3
738,188.57,205.71,60.00,67.50,3
739,205.71,222.86,60.00,67.50,3
740,222.86,240.00,60.00,67.50,3
741,240.00,257.14,60.00,67.50,3
742,257.14,274.29,60.00,67.50,4
743,274.29,291.43,60.00,67.50,4
744,291.43,308.57,60.00,67.50,4
745,308.57,325.71,60.00,67.50,4
746,325.71,342.86,60.00,67.50,4
747,342.86,360.00,60.00,67.50,4
748,0.00,24.00,67.50,75.00,4
749,24.00,48.00,67.50,75.00,4
750,48.00,72.00,67.50,75.00,4
751,72.00,96.00,67.50,75.00,4
752,96.00,120.00,67.50,75.00,4
753,120.00,144.00,67.50,75.00,3
754,144.00,168.00,67.50,75.00,3
755,168.00,192.00,67.50,75.00,3
756,192.00,216.00,67.50,75.00,3
757,216.00,240.00,67.50,75.00,3
758,240.00,264.00,67.50,75.00,3
759,264.00,288.00,67.50,75.00,4
760,288.00,312.00,67.50,75.00,4
761,312.00,336.00,67.50,75.00,4
762,336.00,360.00,67.50,75.00,4
763,0.00,40.00,75.00,82.50,4
764,40.00,80.00,75.00,82.50,4
765,80.00,120.00,75.00,82.50,4
766,120.00,160.00,75.00,82.50,3
767,160.00,200.00,75.00,82.50,3
768,200.00,240.00,75.00,82.50,3
769,240.00,280.00,75.00,82.50,4
770,280.00,320.00,75.00,82.50,4
771,320.00,360.00,75.00,82.50,4
772,0.00,120.00,82.50,90.00,4
773,120.00,240.00,82.50,90.00,4
774,240.00,360.00,82.50,90.00,4
