669,32,3,11.25,22.5,45,52.5,25
670,32,3,22.5,33.75,45,52.5,25
671,32,3,33.75,45,45,52.5,25
672,33,3,45,56.25,45,52.5,25
673,33,3,56.25,67.5,45,52.5,25
674,33,3,67.5,78.75,45,52.5,25
675,33,3,78.75,90,45,52.5,25
676,34,3,90,101.25,45,52.5,25
677,34,3,101.25,112.5,45,52.5,25
678,34,3,112.5,123.75,45,52.5,25
679,34,3,123.75,135,45,52.5,25
680,35,3,135,146.25,45,52.5,25
681,35,3,146.25,157.5,45,52.5,25
682,35,3,157.5,168.75,45,52.5,25
683,35,3,168.75,180,45,52.5,25
684,36,3,180,191.25,45,52.5,25
685,36,3,191.25,202.5,45,52.5,25
686,36,3,202.5,213.75,45,52.5,25
687,36,3,213.75,225,45,52.5,25
688,37,3,225,236.25,45,52.5,25
689,37,3,236.25,247.5,45,52.5,25
690,37,3,247.5,258.75,45,52.5,25
691,37,3,258.75,270,45,52.5,25
692,38,3,270,281.25,45,52.5,25
693,38,3,281.25,292.5,45,52.5,25
694,38,3,292.5,303.75,45,52.5,25
695,38,3,303.75,315,45,52.5,25
696,39,3,315,326.25,45,52.5,25
697,39,3,326.25,337.5,45,52.5,25
698,39,3,337.5,348.75,45,52.5,25
699,39,3,348.75,360,45,52.5,25
700,40,3,0,13.33,52.5,60,24
701,40,3,13.33,26.67,52.5,60,24
702,40,3,26.67,40,52.5,60,24
703,40,3,40,53.33,52.5,60,24
704,40,3,53.33,66.67,52.5,60,24
705,40,3,66.67,80,52.5,60,24
706,40,3,80,93.33,52.5,60,24
707,40,3,93.33,106.67,52.5,60,24
708,40,3,106.67,120,52.5,60,24
709,41,3,120,133.33,52.5,60,24
710,41,3,133.33,146.67,52.5,60,24
711,41,3,146.67,160,52.5,60,24
712,41,3,160,173.33,52.5,60,24
713,41,3,173.33,186.67,52.5,60,24
714,41,3,186.67,200,52.5,60,24
715,41,3,200,213.33,52.5,60,24
716,41,3,213.33,226.67,52.5,60,24
717,41,3,226.67,240,52.5,60,24
718,42,3,240,253.33,52.5,60,24
719,42,3,253.33,266.67,52.5,60,24
720,42,3,266.67,280,52.5,60,24
721,42,3,280,293.33,52.5,60,24
722,42,3,293.33,306.67,52.5,60,24
723,42,3,306.67,320,52.5,60,24
724,42,3,320,333.33,52.5,60,24
725,42,3,333.33,346.67,52.5,60,24
726,42,3,346.67,360,52.5,60,24
727,40,3,0,17.14,60,67.5,24
728,40,3,17.14,34.29,60,67.5,24
729,40,3,34.29,51.43,60,67.5,24
730,40,3,51.43,68.57,60,67.5,24
731,40,3,68.57,85.71,60,67.5,24
732,40,3,85.71,102.86,60,67.5,24
733,40,3,102.86,120,60,67.5,24
734,41,3,120,137.14,60,67.5,24
735,41,3,137.14,154.29,60,67.5,24
736,41,3,154.29,171.43,60,67.5,24
737,41,3,171.43,188.57,60,67.5,24
738,41,3,188.57,205.71,60,67.5,24
739,41,3,205.71,222.86,60,67.5,24
740,41,3,222.86,240,60,67.5,24
741,42,3,240,257.14,60,67.5,24
742,42,3,257.14,274.29,60,67.5,24
743,42,3,274.29,291.43,60,67.5,24
744,42,3,291.43,308.57,60,67.5,24
745,42,3,308.57,325.71,60,67.5,24
746,42,3,325.71,342.86,60,67.5,24
747,42,3,342.86,360,60,67.5,24
748,40,3,0,24,67.5,75,22
749,40,3,24,48,67.5,75,22
750,40,3,48,72,67.5,75,22
751,40,3,72,96,67.5,75,22
752,40,3,96,120,67.5,75,22
753,41,3,120,144,67.5,75,22
754,41,3,144,168,67.5,75,22
755,41,3,168,192,67.5,75,22
756,41,3,192,216,67.5,75,22
757,41,3,216,240,67.5,75,22
758,42,3,240,264,67.5,75,22
759,42,3,264,288,67.5,75,22
760,42,3,288,312,67.5,75,22
761,42,3,312,336,67.5,75,22
762,42,3,336,360,67.5,75,22
763,40,3,0,40,75,82.5,20
764,40,3,40,80,75,82.5,20
765,40,3,80,120,75,82.5,20
766,41,3,120,160,75,82.5,20
767,41,3,160,200,75,82.5,20
768,41,3,200,240,75,82.5,20
769,42,3,240,280,75,82.5,20
770,42,3,280,320,75,82.5,20
771,42,3,320,360,75,82.5,20
772,40,3,0,120,82.5,90,16
773,41,3,120,240,82.5,90,16
774,42,3,240,360,82.5,90,16
