2140,584,297.21,299.305,22.5,24.375,100
2141,584,299.305,301.4,22.5,24.375,100
2142,584,293.02,295.115,24.375,26.25,100
2143,584,295.115,297.21,24.375,26.25,100
2144,584,297.21,299.305,24.375,26.25,100
2145,584,299.305,301.4,24.375,26.25,100
2146,584,293.02,295.115,26.25,28.125,100
2147,584,295.115,297.21,26.25,28.125,100
2148,584,297.21,299.305,26.25,28.125,100
2149,584,299.305,301.4,26.25,28.125,100
2150,584,293.02,295.115,28.125,30,100
2151,584,295.115,297.21,28.125,30,100
2152,584,297.21,299.305,28.125,30,100
2153,584,299.305,301.4,28.125,30,100
2154,585,301.4,303.492,22.5,24.375,100
2155,585,303.492,305.585,22.5,24.375,100
2156,585,305.585,307.678,22.5,24.375,100
2157,585,307.678,309.77,22.5,24.375,100
2158,585,301.4,303.492,24.375,26.25,100
2159,585,303.492,305.585,24.375,26.25,100
2160,585,305.585,307.678,24.375,26.25,100
2161,585,307.678,309.77,24.375,26.25,100
2162,585,301.4,303.492,26.25,28.125,100
2163,585,303.492,305.585,26.25,28.125,100
2164,585,305.585,307.678,26.25,28.125,100
2165,585,307.678,309.77,26.25,28.125,100
2166,585,301.4,303.492,28.125,30,100
2167,585,303.492,305.585,28.125,30,100
2168,585,305.585,307.678,28.125,30,100
2169,585,307.678,309.77,28.125,30,100
2170,586,309.77,311.862,22.5,24.375,100
2171,586,311.862,313.955,22.5,24.375,100
2172,586,313.955,316.048,22.5,24.375,100
2173,586,316.048,318.14,22.5,24.375,100
2174,586,309.77,311.862,24.375,26.25,100
2175,586,311.862,313.955,24.375,26.25,100
2176,586,313.955,316.048,24.375,26.25,100
2177,586,316.048,318.14,24.375,26.25,100
2178,586,309.77,311.862,26.25,28.125,100
2179,586,311.862,313.955,26.25,28.125,100
2180,586,313.955,316.048,26.25,28.125,100
2181,586,316.048,318.14,26.25,28.125,100
2182,586,309.77,311.862,28.125,30,100
2183,586,311.862,313.955,28.125,30,100
2184,586,313.955,316.048,28.125,30,100
2185,586,316.048,318.14,28.125,30,100
2186,587,318.14,320.232,22.5,24.375,100
2187,587,320.232,322.325,22.5,24.375,100
2188,587,322.325,324.418,22.5,24.375,100
2189,587,324.418,326.51,22.5,24.375,100
2190,587,318.14,320.232,24.375,26.25,100
2191,587,320.232,322.325,24.375,26.25,100
2192,587,322.325,324.418,24.375,26.25,100
2193,587,324.418,326.51,24.375,26.25,100
2194,587,318.14,320.232,26.25,28.125,100
2195,587,320.232,322.325,26.25,28.125,100
2196,587,322.325,324.418,26.25,28.125,100
2197,587,324.418,326.51,26.25,28.125,100
2198,587,318.14,320.232,28.125,30,100
2199,587,320.232,322.325,28.125,30,100
2200,587,322.325,324.418,28.125,30,100
2201,587,324.418,326.51,28.125,30,100
2202,588,326.51,328.602,22.5,24.375,100
2203,588,328.602,330.695,22.5,24.375,100
2204,588,330.695,332.788,22.5,24.375,100
2205,588,332.788,334.88,22.5,24.375,100
2206,588,326.51,328.602,24.375,26.25,100
2207,588,328.602,330.695,24.375,26.25,100
2208,588,330.695,332.788,24.375,26.25,100
2209,588,332.788,334.88,24.375,26.25,100
2210,588,326.51,328.602,26.25,28.125,100
2211,588,328.602,330.695,26.25,28.125,100
2212,588,330.695,332.788,26.25,28.125,100
2213,588,332.788,334.88,26.25,28.125,100
2214,588,326.51,328.602,28.125,30,100
2215,588,328.602,330.695,28.125,30,100
2216,588,330.695,332.788,28.125,30,100
2217,588,332.788,334.88,28.125,30,100
2218,589,334.88,336.975,22.5,24.375,100
2219,589,336.975,339.07,22.5,24.375,100
2220,589,339.07,341.165,22.5,24.375,100
2221,589,341.165,343.26,22.5,24.375,100
2222,589,334.88,336.975,24.375,26.25,100
2223,589,336.975,339.07,24.375,26.25,100
2224,589,339.07,341.165,24.375,26.25,100
2225,589,341.165,343.26,24.375,26.25,100
2226,589,334.88,336.975,26.25,28.125,100
2227,589,336.975,339.07,26.25,28.125,100
2228,589,339.07,341.165,26.25,28.125,100
2229,589,341.165,343.26,26.25,28.125,100
2230,589,334.88,336.975,28.125,30,100
2231,589,336.975,339.07,28.125,30,100
2232,589,339.07,341.165,28.125,30,100
2233,589,341.165,343.26,28.125,30,100
2234,590,343.26,345.352,22.5,24.375,100
2235,590,345.352,347.445,22.5,24.375,100
2236,590,347.445,349.538,22.5,24.375,100
2237,590,349.538,351.63,22.5,24.375,100
2238,590,343.26,345.352,24.375,26.25,100
2239,590,345.352,347.445,24.375,26.25,100
2240,590,347.445,349.538,24.375,26.25,100
2241,590,349.538,351.63,24.375,26.25,100
2242,590,343.26,345.352,26.25,28.125,100
2243,590,345.352,347.445,26.25,28.125,100
2244,590,347.445,349.538,26.25,28.125,100
2245,590,349.538,351.63,26.25,28.125,100
2246,590,343.26,345.352,28.125,30,100
2247,590,345.352,347.445,28.125,30,100
2248,590,347.445,349.538,28.125,30,100
2249,590,349.538,351.63,28.125,30,100
2250,591,351.63,354.42,22.5,25,75
2251,591,354.42,357.21,22.5,25,75
2252,591,357.21,360,22.5,25,75
2253,591,351.63,354.42,25,27.5,75
2254,591,354.42,357.21,25,27.5,75
2255,591,357.21,360,25,27.5,75
2256,591,351.63,354.42,27.5,30,75
2257,591,354.42,357.21,27.5,30,75
2258,591,357.21,360,27.5,30,75
2259,592,0,2.25,30,31.875,100
2260,592,2.25,4.5,30,31.875,100
2261,592,4.5,6.75,30,31.875,100
2262,592,6.75,9,30,31.875,100
2263,592,0,2.25,31.875,33.75,100
2264,592,2.25,4.5,31.875,33.75,100
2265,592,4.5,6.75,31.875,33.75,100
2266,592,6.75,9,31.875,33.75,100
2267,592,0,2.25,33.75,35.625,100
2268,592,2.25,4.5,33.75,35.625,100
2269,592,4.5,6.75,33.75,35.625,100
2270,592,6.75,9,33.75,35.625,100
2271,592,0,2.25,35.625,37.5,100
2272,592,2.25,4.5,35.625,37.5,100
2273,592,4.5,6.75,35.625,37.5,100
2274,592,6.75,9,35.625,37.5,100
2275,593,9,11.25,30,31.875,100
2276,593,11.25,13.5,30,31.875,100
2277,593,13.5,15.75,30,31.875,100
2278,593,15.75,18,30,31.875,100
2279,593,9,11.25,31.875,33.75,100
2280,593,11.25,13.5,31.875,33.75,100
2281,593,13.5,15.75,31.875,33.75,100
2282,593,15.75,18,31.875,33.75,100
2283,593,9,11.25,33.75,35.625,100
2284,593,11.25,13.5,33.75,35.625,100
2285,593,13.5,15.75,33.75,35.625,100
2286,593,15.75,18,33.75,35.625,100
2287,593,9,11.25,35.625,37.5,100
2288,593,11.25,13.5,35.625,37.5,100
2289,593,13.5,15.75,35.625,37.5,100
2290,593,15.75,18,35.625,37.5,100
2291,594,18,20.25,30,31.875,100
2292,594,20.25,22.5,30,31.875,100
2293,594,22.5,24.75,30,31.875,100
2294,594,24.75,27,30,31.875,100
2295,594,18,20.25,31.875,33.75,100
2296,594,20.25,22.5,31.875,33.75,100
2297,594,22.5,24.75,31.875,33.75,100
2298,594,24.75,27,31.875,33.75,100
2299,594,18,20.25,33.75,35.625,100
2300,594,20.25,22.5,33.75,35.625,100
2301,594,22.5,24.75,33.75,35.625,100
2302,594,24.75,27,33.75,35.625,100
2303,594,18,20.25,35.625,37.5,100
2304,594,20.25,22.5,35.625,37.5,100
2305,594,22.5,24.75,35.625,37.5,100
2306,594,24.75,27,35.625,37.5,100
2307,595,27,29.25,30,31.875,100
2308,595,29.25,31.5,30,31.875,100
2309,595,31.5,33.75,30,31.875,100
2310,595,33.75,36,30,31.875,100
2311,595,27,29.25,31.875,33.75,100
2312,595,29.25,31.5,31.875,33.75,100
2313,595,31.5,33.75,31.875,33.75,100
2314,595,33.75,36,31.875,33.75,100
2315,595,27,29.25,33.75,35.625,100
2316,595,29.25,31.5,33.75,35.625,100
2317,595,31.5,33.75,33.75,35.625,100
2318,595,33.75,36,33.75,35.625,100
2319,595,27,29.25,35.625,37.5,100
2320,595,29.25,31.5,35.625,37.5,100
2321,595,31.5,33.75,35.625,37.5,100
2322,595,33.75,36,35.625,37.5,100
2323,596,36,38.25,30,31.875,100
2324,596,38.25,40.5,30,31.875,100
2325,596,40.5,42.75,30,31.875,100
2326,596,42.75,45,30,31.875,100
2327,596,36,38.25,31.875,33.75,100
2328,596,38.25,40.5,31.875,33.75,100
2329,596,40.5,42.75,31.875,33.75,100
2330,596,42.75,45,31.875,33.75,100
2331,596,36,38.25,33.75,35.625,100
2332,596,38.25,40.5,33.75,35.625,100
2333,596,40.5,42.75,33.75,35.625,100
2334,596,42.75,45,33.75,35.625,100
2335,596,36,38.25,35.625,37.5,100
2336,596,38.25,40.5,35.625,37.5,100
2337,596,40.5,42.75,35.625,37.5,100
2338,596,42.75,45,35.625,37.5,100
2339,597,45,47.25,30,31.875,100
2340,597,47.25,49.5,30,31.875,100
2341,597,49.5,51.75,30,31.875,100
2342,597,51.75,54,30,31.875,100
2343,597,45,47.25,31.875,33.75,100
2344,597,47.25,49.5,31.875,33.75,100
2345,597,49.5,51.75,31.875,33.75,100
2346,597,51.75,54,31.875,33.75,100
2347,597,45,47.25,33.75,35.625,100
2348,597,47.25,49.5,33.75,35.625,100
2349,597,49.5,51.75,33.75,35.625,100
2350,597,51.75,54,33.75,35.625,100
2351,597,45,47.25,35.625,37.5,100
2352,597,47.25,49.5,35.625,37.5,100
2353,597,49.5,51.75,35.625,37.5,100
2354,597,51.75,54,35.625,37.5,100
2355,598,54,56.25,30,31.875,100
2356,598,56.25,58.5,30,31.875,100
2357,598,58.5,60.75,30,31.875,100
2358,598,60.75,63,30,31.875,100
2359,598,54,56.25,31.875,33.75,100
2360,598,56.25,58.5,31.875,33.75,100
2361,598,58.5,60.75,31.875,33.75,100
2362,598,60.75,63,31.875,33.75,100
2363,598,54,56.25,33.75,35.625,100
2364,598,56.25,58.5,33.75,35.625,100
2365,598,58.5,60.75,33.75,35.625,100
2366,598,60.75,63,33.75,35.625,100
2367,598,54,56.25,35.625,37.5,100
2368,598,56.25,58.5,35.625,37.5,100
2369,598,58.5,60.75,35.625,37.5,100
2370,598,60.75,63,35.625,37.5,100
2371,599,63,65.25,30,31.875,100
2372,599,65.25,67.5,30,31.875,100
2373,599,67.5,69.75,30,31.875,100
2374,599,69.75,72,30,31.875,100
2375,599,63,65.25,31.875,33.75,100
2376,599,65.25,67.5,31.875,33.75,100
2377,599,67.5,69.75,31.875,33.75,100
2378,599,69.75,72,31.875,33.75,100
2379,599,63,65.25,33.75,35.625,100
2380,599,65.25,67.5,33.75,35.625,100
2381,599,67.5,69.75,33.75,35.625,100
2382,599,69.75,72,33.75,35.625,100
2383,599,63,65.25,35.625,37.5,100
2384,599,65.25,67.5,35.625,37.5,100
2385,599,67.5,69.75,35.625,37.5,100
2386,599,69.75,72,35.625,37.5,100
2387,600,72,74.25,30,31.875,100
2388,600,74.25,76.5,30,31.875,100
2389,600,76.5,78.75,30,31.875,100
2390,600,78.75,81,30,31.875,100
2391,600,72,74.25,31.875,33.75,100
2392,600,74.25,76.5,31.875,33.75,100
2393,600,76.5,78.75,31.875,33.75,100
2394,600,78.75,81,31.875,33.75,100
2395,600,72,74.25,33.75,35.625,100
2396,600,74.25,76.5,33.75,35.625,100
2397,600,76.5,78.75,33.75,35.625,100
2398,600,78.75,81,33.75,35.625,100
2399,600,72,74.25,35.625,37.5,100
2400,600,74.25,76.5,35.625,37.5,100
2401,600,76.5,78.75,35.625,37.5,100
2402,600,78.75,81,35.625,37.5,100
2403,601,81,83.25,30,31.875,100
2404,601,83.25,85.5,30,31.875,100
2405,601,85.5,87.75,30,31.875,100
2406,601,87.75,90,30,31.875,100
2407,601,81,83.25,31.875,33.75,100
2408,601,83.25,85.5,31.875,33.75,100
2409,601,85.5,87.75,31.875,33.75,100
2410,601,87.75,90,31.875,33.75,100
2411,601,81,83.25,33.75,35.625,100
2412,601,83.25,85.5,33.75,35.625,100
2413,601,85.5,87.75,33.75,35.625,100
2414,601,87.75,90,33.75,35.625,100
2415,601,81,83.25,35.625,37.5,100
2416,601,83.25,85.5,35.625,37.5,100
2417,601,85.5,87.75,35.625,37.5,100
2418,601,87.75,90,35.625,37.5,100
2419,602,90,92.25,30,31.875,100
2420,602,92.25,94.5,30,31.875,100
2421,602,94.5,96.75,30,31.875,100
2422,602,96.75,99,30,31.875,100
2423,602,90,92.25,31.875,33.75,100
2424,602,92.25,94.5,31.875,33.75,100
2425,602,94.5,96.75,31.875,33.75,100
2426,602,96.75,99,31.875,33.75,100
2427,602,90,92.25,33.75,35.625,100
2428,602,92.25,94.5,33.75,35.625,100
2429,602,94.5,96.75,33.75,35.625,100
2430,602,96.75,99,33.75,35.625,100
2431,602,90,92.25,35.625,37.5,100
2432,602,92.25,94.5,35.625,37.5,100
2433,602,94.5,96.75,35.625,37.5,100
2434,602,96.75,99,35.625,37.5,100
2435,603,99,101.25,30,31.875,100
2436,603,101.25,103.5,30,31.875,100
2437,603,103.5,105.75,30,31.875,100
2438,603,105.75,108,30,31.875,100
2439,603,99,101.25,31.875,33.75,100
2440,603,101.25,103.5,31.875,33.75,100
2441,603,103.5,105.75,31.875,33.75,100
2442,603,105.75,108,31.875,33.75,100
2443,603,99,101.25,33.75,35.625,100
2444,603,101.25,103.5,33.75,35.625,100
2445,603,103.5,105.75,33.75,35.625,100
2446,603,105.75,108,33.75,35.625,100
2447,603,99,101.25,35.625,37.5,100
2448,603,101.25,103.5,35.625,37.5,100
2449,603,103.5,105.75,35.625,37.5,100
2450,603,105.75,108,35.625,37.5,100
2451,604,108,110.25,30,31.875,100
2452,604,110.25,112.5,30,31.875,100
2453,604,112.5,114.75,30,31.875,100
2454,604,114.75,117,30,31.875,100
2455,604,108,110.25,31.875,33.75,100
2456,604,110.25,112.5,31.875,33.75,100
2457,604,112.5,114.75,31.875,33.75,100
2458,604,114.75,117,31.875,33.75,100
2459,604,108,110.25,33.75,35.625,100
2460,604,110.25,112.5,33.75,35.625,100
2461,604,112.5,114.75,33.75,35.625,100
2462,604,114.75,117,33.75,35.625,100
2463,604,108,110.25,35.625,37.5,100
2464,604,110.25,112.5,35.625,37.5,100
2465,604,112.5,114.75,35.625,37.5,100
2466,604,114.75,117,35.625,37.5,100
2467,605,117,119.25,30,31.875,100
2468,605,119.25,121.5,30,31.875,100
2469,605,121.5,123.75,30,31.875,100
2470,605,123.75,126,30,31.875,100
2471,605,117,119.25,31.875,33.75,100
2472,605,119.25,121.5,31.875,33.75,100
2473,605,121.5,123.75,31.875,33.75,100
2474,605,123.75,126,31.875,33.75,100
2475,605,117,119.25,33.75,35.625,100
2476,605,119.25,121.5,33.75,35.625,100
2477,605,121.5,123.75,33.75,35.625,100
2478,605,123.75,126,33.75,35.625,100
2479,605,117,119.25,35.625,37.5,100
2480,605,119.25,121.5,35.625,37.5,100
2481,605,121.5,123.75,35.625,37.5,100
2482,605,123.75,126,35.625,37.5,100
2483,606,126,129,30,32.5,75
2484,606,129,132,30,32.5,75
2485,606,132,135,30,32.5,75
2486,606,126,129,32.5,35,75
2487,606,129,132,32.5,35,75
2488,606,132,135,32.5,35,75
2489,606,126,129,35,37.5,75
2490,606,129,132,35,37.5,75
2491,606,132,135,35,37.5,75
2492,607,135,138,30,32.5,75
2493,607,138,141,30,32.5,75
2494,607,141,144,30,32.5,75
2495,607,135,138,32.5,35,75
2496,607,138,141,32.5,35,75
2497,607,141,144,32.5,35,75
2498,607,135,138,35,37.5,75
2499,607,138,141,35,37.5,75
2500,607,141,144,35,37.5,75
2501,608,144,147,30,32.5,75
2502,608,147,150,30,32.5,75
2503,608,150,153,30,32.5,75
2504,608,144,147,32.5,35,75
2505,608,147,150,32.5,35,75
2506,608,150,153,32.5,35,75
2507,608,144,147,35,37.5,75
2508,608,147,150,35,37.5,75
2509,608,150,153,35,37.5,75
2510,609,153,156,30,32.5,75
2511,609,156,159,30,32.5,75
2512,609,159,162,30,32.5,75
2513,609,153,156,32.5,35,75
2514,609,156,159,32.5,35,75
2515,609,159,162,32.5,35,75
2516,609,153,156,35,37.5,75
2517,609,156,159,35,37.5,75
2518,609,159,162,35,37.5,75
2519,610,162,166.5,30,33.75,50
2520,610,166.5,171,30,33.75,50
2521,610,162,166.5,33.75,37.5,50
2522,610,166.5,171,33.75,37.5,50
2523,611,171,175.5,30,33.75,50
2524,611,175.5,180,30,33.75,50
2525,611,171,175.5,33.75,37.5,50
2526,611,175.5,180,33.75,37.5,50
2527,612,180,184.5,30,33.75,50
2528,612,184.5,189,30,33.75,50
2529,612,180,184.5,33.75,37.5,50
2530,612,184.5,189,33.75,37.5,50
2531,613,189,193.5,30,33.75,50
2532,613,193.5,198,30,33.75,50
2533,613,189,193.5,33.75,37.5,50
2534,613,193.5,198,33.75,37.5,50
2535,614,198,201,30,32.5,75
2536,614,201,204,30,32.5,75
2537,614,204,207,30,32.5,75
2538,614,198,201,32.5,35,75
2539,614,201,204,32.5,35,75
2540,614,204,207,32.5,35,75
2541,614,198,201,35,37.5,75
2542,614,201,204,35,37.5,75
2543,614,204,207,35,37.5,75
2544,615,207,210,30,32.5,75
2545,615,210,213,30,32.5,75
2546,615,213,216,30,32.5,75
2547,615,207,210,32.5,35,75
2548,615,210,213,32.5,35,75
2549,615,213,216,32.5,35,75
2550,615,207,210,35,37.5,75
2551,615,210,213,35,37.5,75
2552,615,213,216,35,37.5,75
2553,616,216,219,30,32.5,75
2554,616,219,222,30,32.5,75
2555,616,222,225,30,32.5,75
2556,616,216,219,32.5,35,75
2557,616,219,222,32.5,35,75
2558,616,222,225,32.5,35,75
2559,616,216,219,35,37.5,75
2560,616,219,222,35,37.5,75
2561,616,222,225,35,37.5,75
2562,617,225,228,30,32.5,75
2563,617,228,231,30,32.5,75
2564,617,231,234,30,32.5,75
2565,617,225,228,32.5,35,75
2566,617,228,231,32.5,35,75
2567,617,231,234,32.5,35,75
2568,617,225,228,35,37.5,75
2569,617,228,231,35,37.5,75
2570,617,231,234,35,37.5,75
2571,618,234,237,30,32.5,75
2572,618,237,240,30,32.5,75
2573,618,240,243,30,32.5,75
2574,618,234,237,32.5,35,75
2575,618,237,240,32.5,35,75
2576,618,240,243,32.5,35,75
2577,618,234,237,35,37.5,75
2578,618,237,240,35,37.5,75
2579,618,240,243,35,37.5,75
2580,619,243,246,30,32.5,75
2581,619,246,249,30,32.5,75
2582,619,249,252,30,32.5,75
2583,619,243,246,32.5,35,75
2584,619,246,249,32.5,35,75
2585,619,249,252,32.5,35,75
2586,619,243,246,35,37.5,75
2587,619,246,249,35,37.5,75
2588,619,249,252,35,37.5,75
2589,620,252,254.25,30,31.875,100
2590,620,254.25,256.5,30,31.875,100
2591,620,256.5,258.75,30,31.875,100
2592,620,258.75,261,30,31.875,100
2593,620,252,254.25,31.875,33.75,100
2594,620,254.25,256.5,31.875,33.75,100
2595,620,256.5,258.75,31.875,33.75,100
2596,620,258.75,261,31.875,33.75,100
2597,620,252,254.25,33.75,35.625,100
2598,620,254.25,256.5,33.75,35.625,100
2599,620,256.5,258.75,33.75,35.625,100
2600,620,258.75,261,33.75,35.625,100
2601,620,252,254.25,35.625,37.5,100
2602,620,254.25,256.5,35.625,37.5,100
2603,620,256.5,258.75,35.625,37.5,100
2604,620,258.75,261,35.625,37.5,100
2605,621,261,263.25,30,31.875,100
2606,621,263.25,265.5,30,31.875,100
2607,621,265.5,267.75,30,31.875,100
2608,621,267.75,270,30,31.875,100
2609,621,261,263.25,31.875,33.75,100
2610,621,263.25,265.5,31.875,33.75,100
2611,621,265.5,267.75,31.875,33.75,100
2612,621,267.75,270,31.875,33.75,100
2613,621,261,263.25,33.75,35.625,100
2614,621,263.25,265.5,33.75,35.625,100
2615,621,265.5,267.75,33.75,35.625,100
2616,621,267.75,270,33.75,35.625,100
2617,621,261,263.25,35.625,37.5,100
2618,621,263.25,265.5,35.625,37.5,100
2619,621,265.5,267.75,35.625,37.5,100
2620,621,267.75,270,35.625,37.5,100
2621,622,270,272.25,30,31.875,100
2622,622,272.25,274.5,30,31.875,100
2623,622,274.5,276.75,30,31.875,100
2624,622,276.75,279,30,31.875,100
2625,622,270,272.25,31.875,33.75,100
2626,622,272.25,274.5,31.875,33.75,100
2627,622,274.5,276.75,31.875,33.75,100
2628,622,276.75,279,31.875,33.75,100
2629,622,270,272.25,33.75,35.625,100
2630,622,272.25,274.5,33.75,35.625,100
2631,622,274.5,276.75,33.75,35.625,100
2632,622,276.75,279,33.75,35.625,100
2633,622,270,272.25,35.625,37.5,100
2634,622,272.25,274.5,35.625,37.5,100
2635,622,274.5,276.75,35.625,37.5,100
2636,622,276.75,279,35.625,37.5,100
2637,623,279,281.25,30,31.875,100
2638,623,281.25,283.5,30,31.875,100
2639,623,283.5,285.75,30,31.875,100
2640,623,285.75,288,30,31.875,100
2641,623,279,281.25,31.875,33.75,100
2642,623,281.25,283.5,31.875,33.75,100
2643,623,283.5,285.75,31.875,33.75,100
2644,623,285.75,288,31.875,33.75,100
2645,623,279,281.25,33.75,35.625,100
2646,623,281.25,283.5,33.75,35.625,100
2647,623,283.5,285.75,33.75,35.625,100
2648,623,285.75,288,33.75,35.625,100
2649,623,279,281.25,35.625,37.5,100
2650,623,281.25,283.5,35.625,37.5,100
2651,623,283.5,285.75,35.625,37.5,100
2652,623,285.75,288,35.625,37.5,100
2653,624,288,290.25,30,31.875,100
2654,624,290.25,292.5,30,31.875,100
2655,624,292.5,294.75,30,31.875,100
2656,624,294.75,297,30,31.875,100
2657,624,288,290.25,31.875,33.75,100
2658,624,290.25,292.5,31.875,33.75,100
2659,624,292.5,294.75,31.875,33.75,100
2660,624,294.75,297,31.875,33.75,100
2661,624,288,290.25,33.75,35.625,100
2662,624,290.25,292.5,33.75,35.625,100
2663,624,292.5,294.75,33.75,35.625,100
2664,624,294.75,297,33.75,35.625,100
2665,624,288,290.25,35.625,37.5,100
2666,624,290.25,292.5,35.625,37.5,100
2667,624,292.5,294.75,35.625,37.5,100
2668,624,294.75,297,35.625,37.5,100
2669,625,297,299.25,30,31.875,100
2670,625,299.25,301.5,30,31.875,100
2671,625,301.5,303.75,30,31.875,100
2672,625,303.75,306,30,31.875,100
2673,625,297,299.25,31.875,33.75,100
2674,625,299.25,301.5,31.875,33.75,100
2675,625,301.5,303.75,31.875,33.75,100
2676,625,303.75,306,31.875,33.75,100
2677,625,297,299.25,33.75,35.625,100
2678,625,299.25,301.5,33.75,35.625,100
2679,625,301.5,303.75,33.75,35.625,100
2680,625,303.75,306,33.75,35.625,100
2681,625,297,299.25,35.625,37.5,100
2682,625,299.25,301.5,35.625,37.5,100
2683,625,301.5,303.75,35.625,37.5,100
2684,625,303.75,306,35.625,37.5,100
2685,626,306,308.25,30,31.875,100
2686,626,308.25,310.5,30,31.875,100
2687,626,310.5,312.75,30,31.875,100
2688,626,312.75,315,30,31.875,100
2689,626,306,308.25,31.875,33.75,100
2690,626,308.25,310.5,31.875,33.75,100
2691,626,310.5,312.75,31.875,33.75,100
2692,626,312.75,315,31.875,33.75,100
2693,626,306,308.25,33.75,35.625,100
2694,626,308.25,310.5,33.75,35.625,100
2695,626,310.5,312.75,33.75,35.625,100
2696,626,312.75,315,33.75,35.625,100
2697,626,306,308.25,35.625,37.5,100
2698,626,308.25,310.5,35.625,37.5,100
2699,626,310.5,312.75,35.625,37.5,100
2700,626,312.75,315,35.625,37.5,100
2701,627,315,317.25,30,31.875,100
2702,627,317.25,319.5,30,31.875,100
2703,627,319.5,321.75,30,31.875,100
2704,627,321.75,324,30,31.875,100
2705,627,315,317.25,31.875,33.75,100
2706,627,317.25,319.5,31.875,33.75,100
2707,627,319.5,321.75,31.875,33.75,100
2708,627,321.75,324,31.875,33.75,100
2709,627,315,317.25,33.75,35.625,100
2710,627,317.25,319.5,33.75,35.625,100
2711,627,319.5,321.75,33.75,35.625,100
2712,627,321.75,324,33.75,35.625,100
2713,627,315,317.25,35.625,37.5,100
2714,627,317.25,319.5,35.625,37.5,100
2715,627,319.5,321.75,35.625,37.5,100
2716,627,321.75,324,35.625,37.5,100
2717,628,324,326.25,30,31.875,100
2718,628,326.25,328.5,30,31.875,100
2719,628,328.5,330.75,30,31.875,100
2720,628,330.75,333,30,31.875,100
2721,628,324,326.25,31.875,33.75,100
2722,628,326.25,328.5,31.875,33.75,100
2723,628,328.5,330.75,31.875,33.75,100
2724,628,330.75,333,31.875,33.75,100
2725,628,324,326.25,33.75,35.625,100
2726,628,326.25,328.5,33.75,35.625,100
2727,628,328.5,330.75,33.75,35.625,100
2728,628,330.75,333,33.75,35.625,100
2729,628,324,326.25,35.625,37.5,100
2730,628,326.25,328.5,35.625,37.5,100
2731,628,328.5,330.75,35.625,37.5,100
2732,628,330.75,333,35.625,37.5,100
2733,629,333,335.25,30,31.875,100
2734,629,335.25,337.5,30,31.875,100
2735,629,337.5,339.75,30,31.875,100
2736,629,339.75,342,30,31.875,100
2737,629,333,335.25,31.875,33.75,100
2738,629,335.25,337.5,31.875,33.75,100
2739,629,337.5,339.75,31.875,33.75,100
2740,629,339.75,342,31.875,33.75,100
2741,629,333,335.25,33.75,35.625,100
2742,629,335.25,337.5,33.75,35.625,100
2743,629,337.5,339.75,33.75,35.625,100
2744,629,339.75,342,33.75,35.625,100
2745,629,333,335.25,35.625,37.5,100
2746,629,335.25,337.5,35.625,37.5,100
2747,629,337.5,339.75,35.625,37.5,100
2748,629,339.75,342,35.625,37.5,100
2749,630,342,344.25,30,31.875,100
2750,630,344.25,346.5,30,31.875,100
2751,630,346.5,348.75,30,31.875,100
2752,630,348.75,351,30,31.875,100
2753,630,342,344.25,31.875,33.75,100
2754,630,344.25,346.5,31.875,33.75,100
2755,630,346.5,348.75,31.875,33.75,100
2756,630,348.75,351,31.875,33.75,100
2757,630,342,344.25,33.75,35.625,100
2758,630,344.25,346.5,33.75,35.625,100
2759,630,346.5,348.75,33.75,35.625,100
2760,630,348.75,351,33.75,35.625,100
2761,630,342,344.25,35.625,37.5,100
2762,630,344.25,346.5,35.625,37.5,100
2763,630,346.5,348.75,35.625,37.5,100
2764,630,348.75,351,35.625,37.5,100
2765,631,351,353.25,30,31.875,100
2766,631,353.25,355.5,30,31.875,100
2767,631,355.5,357.75,30,31.875,100
2768,631,357.75,360,30,31.875,100
2769,631,351,353.25,31.875,33.75,100
2770,631,353.25,355.5,31.875,33.75,100
2771,631,355.5,357.75,31.875,33.75,100
2772,631,357.75,360,31.875,33.75,100
2773,631,351,353.25,33.75,35.625,100
2774,631,353.25,355.5,33.75,35.625,100
2775,631,355.5,357.75,33.75,35.625,100
2776,631,357.75,360,33.75,35.625,100
2777,631,351,353.25,35.625,37.5,100
2778,631,353.25,355.5,35.625,37.5,100
2779,631,355.5,357.75,35.625,37.5,100
2780,631,357.75,360,35.625,37.5,100
2781,632,0,2.5,37.5,39.375,100
2782,632,2.5,5,37.5,39.375,100
2783,632,5,7.5,37.5,39.375,100
2784,632,7.5,10,37.5,39.375,100
2785,632,0,2.5,39.375,41.25,100
2786,632,2.5,5,39.375,41.25,100
2787,632,5,7.5,39.375,41.25,100
2788,632,7.5,10,39.375,41.25,100
2789,632,0,2.5,41.25,43.125,100
2790,632,2.5,5,41.25,43.125,100
2791,632,5,7.5,41.25,43.125,100
2792,632,7.5,10,41.25,43.125,100
2793,632,0,2.5,43.125,45,100
2794,632,2.5,5,43.125,45,100
2795,632,5,7.5,43.125,45,100
2796,632,7.5,10,43.125,45,100
2797,633,10,12.5,37.5,39.375,100
2798,633,12.5,15,37.5,39.375,100
2799,633,15,17.5,37.5,39.375,100
2800,633,17.5,20,37.5,39.375,100
2801,633,10,12.5,39.375,41.25,100
2802,633,12.5,15,39.375,41.25,100
2803,633,15,17.5,39.375,41.25,100
2804,633,17.5,20,39.375,41.25,100
2805,633,10,12.5,41.25,43.125,100
2806,633,12.5,15,41.25,43.125,100
